,ID,Isi_Tweet,Sentimen
289,1023752436,rt ifalatas usul presiden jk org saudi tdk lg suka dgn kanjeng nabi saw kt beliau wn kehormatan indonesia,0
290,-834079521,rt candramalik rt ifalatas usul presiden jk org saudi tdk lg suka dgn kanjeng nabi saw kt beliau wn kehormata,0
291,1477849226,rt ifalatas usul presiden jk org saudi tdk lg suka dgn kanjeng nabi saw kt beliau warga negara kehormatan indon,0
292,278429087,negeri megawati hadiri pidato presiden mantan presiden megawati soekarnoputri hadir,0
293,1824927240,test tweet mantan presiden megawati,0
294,-229362921,insyaallah amiin jakarta selesai jokowi presiden,1
295,-991127852,kabupaten serdang bedagai desember pemerintahan presiden megawati soekarnoputri,0
296,-303772440,sy bkn caleg bkn anggota partai cm pengusaha yg pgn prabowo jd dr sy ttp dkung hehe,1
297,-1544272653,udah pesen ama jay kalo legislatif ketemu presiden jokowi kenalin daniel pitters,0
298,-924176174,rt singpentinghepy udah pesen ama jay kalo legislatif ketemu presiden jokowi kenalin daniel pitters,0
299,-243274095,vivanews guruh sang bodoh bebal jokowi blum layak jd yg layak yg,-1
300,-1849432112,mah rengasdengklok teh presiden soekarno jeung wakil presiden hatta keur desek ku kelompok pemuda revolusioner,0
301,-9667479,ahli sejarahwan yeuuuhh hahahha rt mah rengasdengklok teh presiden soekarno jeung wakil presiden hatta keur desek,0
302,1277786533,rt mah rengasdengklok teh presiden soekarno jeung wakil presiden hatta keur desek ku kelompok pemuda revolusio,0
303,684944424,lh gubernur sma presiden jk upacara jam wib,0
304,-1810442999,presiden megawati,0
305,1637973372,prabowo presiden jokowi wapres merdekaaaa moal nyoblos nu uing mah,1
306,380510455,cieeee phitong yg tampil presiden jokowi sm kedutaan besaaaar good luck ya,0
307,1272883481,presiden jokowi keren kali,1
308,1489107488,presiden jokowi yaa aldaaprilian,0
309,-2092406373,pas kampanye pemilu gue gabung tim sukses relawan capres fpi,0
310,-1113960361,merindukan teriakan merdeka ala eks presiden,1
311,-1396303098,serius rt pas kampanye pemilu gue gabung tim sukses relawan capres fpi,0
312,-165005450,rt calon presiden wiranto prabowo hatta rajasa aburizal bakrie sutiyoso yg nya,0
313,467010249,barnaaard prihatin dirintis presiden megawati dibudayakan presiden sby rendysabardi,-1
314,1949221027,rt drbambangedis barnaaard prihatin dirintis presiden megawati dibudayakan presiden sby rendysabardi,-1
315,1209512025,presiden jk org amerika bc obama sekutuny mmpngaruhi kemajuan kemandirian bangsa kpmimpnn pres tdk merdeka,0
316,2083901984,rt presiden jk org amerika bc obama sekutuny mmpngaruhi kemajuan kemandirian bangsa kpmimpnn pres tdk merde,0
317,1364397149,presiden megawati soekarno puteri hadir istana liat,0
318,-1831703938,presiden megawati hadir istana hhahaha,0
319,-498075271,iklan capres wiranto rcti keliatan banget baca teks nya derajat miring kanan dri kamera,-1
320,-2132481109,mudah menteri negeri era presiden buktikannasionalismemu,0
321,1668637280,urusan capres jokowi pantes om rt mtlovenhoney mohon maaf favorite mention capres,1
322,1230616828,tugas presiden jokowi menghapus korupsi mengembalikan uang rakyat dicuri orde sampek orde ndamblem,1
323,-1518196348,pasangan presiden jokowi mintilihir abraham samad,1
324,1845318832,rt urusan capres jokowi pantes om rt mtlovenhoney mohon maaf favorite mention ca,1
325,-1436058856,abah upacara istana pas jaman presiden megawati pendamping wakil provinsi,0
326,-359397643,rt bprijosusilo pasangan presiden jokowi mintilihir abraham samad,1
327,1551803916,rt bprijosusilo tugas presiden jokowi menghapus korupsi mengembalikan uang rakyat dicuri orde sampek orde ndam,1
328,801111024,presiden jokowi wakilnya abraham samad tiada pasangan mintilihir dahsyat,1
329,-979392631,keesokan mantan wakil presiden hatta diizinkan mengunjungi kolega,0
330,1766264797,presiden megawati kelebihan beliau presiden wanita yg bersifat lembut yg mengingati rakyatnya perjuangan ayahnya,1
331,1294895607,shit muar banar iklan capres tanoe ni,-1
332,94252947,rt jokowi mauu presiden jk akaan ikuu hiduuup jk,1
333,382412848,mantan wakil presiden jusuf kalla jk membikin repot pasukan pengaman presiden paspampres,0
334,-1358428522,aja ngira jk jungkook mantan wakil presiden jusuf kalla jk membikin repot pasukan pengaman presiden,0
335,173818200,si capres wiranto promosi ora liat kamera matanya bikin penilaian buruk aje,-1
336,-1396095734,rt si capres wiranto promosi ora liat kamera matanya bikin penilaian buruk aje,-1
337,-290753488,rt cocok jusuf kalla presiden jokowi wakil presiden,1
338,1324965170,oke capres folback lik drt ardhiansampah kerja nya rt ardhiansampah selamat yak,0
339,-1527323083,haha sip likrt ardhiansampah oke capres folback lik drt ardhiansampah kerja nya,0
340,-1818471470,ya nama menko kesra era presiden megawati,0
341,593041477,jusuf kalla rt ya nama menko kesra era presiden megawati,0
342,977464231,lamun calon presiden arb wakilna prabowo insaallah menang,1
343,-39476429,poster pasangan capres prabowo jk jalan wahid hasyim kesalahan penulisan nama info,0
344,1196203563,gombal nya jaman presiden megawati ni rt rizvanbd hmm yg deh nanad gk sedih lg rt nadiafelizahati,0
345,429308611,haha manjat pagarnya rt fadhilaqsa gombal nya jaman presiden megawati ni rt rizvanbd gk sedih lg rt nadiafelizahati,0
346,-1215235455,rt poster pasangan capres prabowo jk jalan wahid hasyim kesalahan penulisan nama info,0
347,-1917511777,singagimbal sbyudhoyono informasi yg sesat kpk dibentuk berdasarkan uu thn pd pemerintahan presiden megawati,0
348,412475310,presiden megawati mengutus ali alatas myanmar pembebasan aung san suu kyi keberanian wujud politik bebas aktif,1
349,1676345291,cumannanya zaman presiden megawati,0
350,1249124459,rt indrayunaidi presiden megawati mengutus ali alatas myanmar pembebasan aung san suu kyi keberanian wujud po,1
351,-823253056,lucu muak liat iklan capres arb,-1
352,199254496,buzzer capres jokowi gantijakarta public tercengang opini jokowi dikritik,0
353,-732933392,kasak kusuk berubah sumpah serapah buzzer timses capres jokowi jasmev,0
354,1473117733,peringatan yg mengikuti jejak partaisocmed gantijakarta sbg buzzer timses capres jokowi,0
355,1851452514,hah beuklam hana dipeugah sapue azirmaop info klo muhajiraja jd ahli propaganda capres prabowo aceh dikasih duit millier,0
356,477553862,rt azirmaop info klo muhajiraja jd ahli propaganda capres prabowo aceh dikasih duit milyar cc almubarak,0
357,-1888795958,hayee bang mulung rt azirmaop info klo muhajiraja jd ahli propaganda capres prabowo aceh dikasih duit milyar cc almubarak,0
358,519442910,istanarakyat salah mantan anggota paskibraka mantan presiden megawati soekarnoputeri kebanggaanbangsa,1
359,213775729,iklan capres wiranto ht tv matanya wiranto liatin kemana ya ga kamera p,-1
360,-2107510841,rt andiistiabudi istanarakyat salah mantan anggota paskibraka mantan presiden megawati soekarnoputeri kebang,1
361,221186343,rt iklan capres wiranto ht tv matanya wiranto liatin kemana ya ga kamera p,-1
362,1658830375,rt fahrolbekmob hayee bang mulung rt azirmaop info klo muhajiraja jd ahli propaganda capres prabowo aceh dikasih duit,0
363,-1594969152,rt buzzer capres jokowi gantijakarta public tercengang opini jokowi dikritik,0
364,743358051,rt peringatan yg mengikuti jejak partaisocmed gantijakarta sbg buzzer timses capres jokowi akun,0
365,301980558,rt kasak kusuk berubah sumpah serapah buzzer timses capres jokowi jasmev akun,0
366,-2057606219,pubsyok rt azirmaop info klo muhajiraja jd ahli propaganda capres prabowo aceh dikasih duit milyar cc almubarak,0
367,-541553111,rt ikhsanmozaik singagimbal sbyudhoyono informasi yg sesat kpk dibentuk berdasarkan uu thn pd pemerintahan,0
368,38047356,farhatabbaslaw capres prabowo unggul borneo banding farhat,1
369,-370129882,arioarditiana presiden jokowi jeh,1
370,1397881150,rt farhatabbaslaw capres prabowo unggul borneo banding farhat,1
371,1774506801,pantjanugraha plenyenk hendrogunawan proses pemenangan presiden jokowi mendesak dikongkritkan,1
372,-148712025,nama kabinet presiden megawati salah toko olahraga rantauprapat ppkn,0
373,1462442306,aja bole nama kabinet presiden megawati salah toko olahraga rantauprapat,0
374,629883467,simpang gotong royong rt nama kabinet presiden megawati salah,0
375,-1364257066,gotong royong nama kabinet presiden megawati salah toko olahraga rantauprapat ppkn,0
376,254830523,gelugurrr nama kabinet presiden megawati salah toko olahraga rantauprapat pp,0
377,1198578485,rt gotong royong nama kabinet presiden megawati salah toko olahraga rantaupra,0
378,-1073604443,wiranto blusukan warteg pasangan calon presiden capres wiranto blusukan warteg jawa,0
379,-784109601,rt politikhangat wiranto blusukan warteg pasangan calon presiden capres wiranto blusukan warteg jawa,0
380,-79547556,rt calon presiden jokowi menempati urutan,1
381,1794939052,wiranto blusukan tegal pasangan calon presiden capres wiranto blusukan warung tegal warteg,0
382,1752367527,rt politikhangat wiranto blusukan tegal pasangan calon presiden capres wiranto blusukan warung tegal warteg,0
383,1389764878,momentum pdip memenangkan pilpres dgn menampilkan pasangan capres jokowi puan maharani,1
384,-172874947,rt momentum pdip memenangkan pilpres dgn menampilkan pasangan capres jokowi puan maharani,1
385,-1125835380,pilgub sulsel cagub ilham aziz nyatakan komitmennya usung sbg capres jk,1
386,-1014994342,rt maqbulhalim pilgub sulsel cagub ilham aziz nyatakan komitmennya usung sbg capres jk,1
387,1500988209,rt megaretya slh capres arb kn hahakakbs diatur farinahasyim fameiyoga haddasahajeng megayamega,1
388,1843701636,presiden megawati soekarnoputeri berkunjung maluku rencana pemindahan ibukota provinsi maluku tsbt,0
389,-1834264899,poling berita calon presiden joko widodo prabowo subianto aburizal bakrie wiranto jusup kalla mahfud md,0
390,276893277,rt poling berita calon presiden joko widodo prabowo subianto aburizal bakrie wiranto jusup kalla mahfud,0
391,-947718686,maju malu takut dibilang kejar jabatan jokowi dipilih gub dki presiden jokowi,1
392,1046584379,rt capres jokowi cawapres dahlan golput,1
393,899392598,rt mjiyutm yes q jg capres jokowi cawapres dahlan golput,1
394,468362619,presiden joko widodo wakil presiden dahlan iskan pemimpin indonesia berubah,0
395,1260926904,maju capres teruslah kekuatan kebaikan,1
396,-2123415245,rt andrewmuntu maju capres teruslah,1
397,1344564913,agustus jembatan suramadu diresmikan pembangunannya presiden megawati soekarnoputri intermezzo,1
398,-2071023313,todayshistory agustus tahap pembangunan jembatan suramadu diresmikan mantan presiden megawati soekarno putri,1
399,901315489,rt todayshistory agustus tahap pembangunan jembatan suramadu diresmikan mantan presiden megawati soekarno put,1
400,-604245438,agustus jembatan suramadu diresmikan pembangunannya presiden megawati soekarnoputri,1
401,-444455437,agustus pembangunan jembatan suramadu presiden megawati ensiklodelta,1
402,-1382447796,sekjen pdip capres jokowi tni,0
403,94436839,sekjen pdip capres jokowi tni tni tjahyo kumolo taat nurut partai,0
404,1906011322,mantan wakil presiden jusuf kalla indonesia bersaing menghadapi masyarakat ekonomi asean,0
405,-565395284,rt mantan wakil presiden jusuf kalla indonesia bersaing menghadapi masyarakat ekonomi asean,0
406,761604869,followradiopepatah endriartono konvensi capres surya paloh oke followradiopepatah,0
407,-1107272623,joemutalake kalamanaya kejadian gitu kalo org pks presiden jk tuhan yme ga,1
408,1122527955,parpol senang kalo megawati capres jokowi cawapres dukung selamat yah,1
409,-328930185,gua didukung ama didukung megawati capres jokowi cawapres biar imbang,1
410,-303669931,rt parpol senang kalo megawati capres jokowi cawapres dukung selamat yah,1
411,559518006,rt hancuuuurrrrr ikanterbang parpol senang kalo megawati capres jokowi cawapres dukung selamat ya,1
412,-253175817,tuitindonesia pdip calon presiden jokowi indonesia tuit,0
413,-1652872227,tuitjakarta pdip calon presiden jokowi jakarta tuit,0
414,-37762998,rt tuitjakarta tuitjakarta pdip calon presiden jokowi jakarta tuit,0
415,259744854,cape hancuuuurrrrr ikanterbang parpol senang kalo megawati capres jokowi cawapres dukung,1
416,-1638839050,rt beritakabar pdip calon presiden jokowi berita kabar,0
417,1544614296,rt tuitindonesia tuitindonesia pdip calon presiden jokowi indonesia tuit,0
418,709406295,pdip calon presiden jokowi,0
419,1853614395,topik safari pencalonan capres arb,1
420,-553167902,rt topik safari pencalonan capres arb,1
421,-1830548101,pahlawan nasional dll tnyata gelar ri arb pahlawan kehidupan,-1
422,-606048544,loh yg bener memangnya udh ga bin rt vivanews terpopuler politik sekjen pdip capres jokowi tni,0
423,2043217224,rt loh yg bener memangnya udh ga bin rt vivanews terpopuler politik sekjen pdip capres jokowi h,0
424,-1110098003,agama janji perintah tuhan maha kuasa janji capres arb lainya,-1
425,1879441101,malaysia keturunan bajak laut mantan wakil presiden jusuf kalla menerangkan beritadunia okezon,0
426,1138794387,mahfud md jokowi bersih membersihkan mahfud md presiden jokowi wakil bangkit indonesia,1
427,-588472748,rt mahfudianntb mahfud md jokowi bersih membersihkan mahfud md presiden jokowi wakil bangkit indonesia,1
428,1255594536,bisnis orang keyakinan mantan presiden megawati soekarno putri newmembertraining mss bali,0
429,290289519,pdip acungi jempol jokowi tolak konvensi capres dahlan tolol,-1
430,635207333,elzataher udah survei internalnya sulit menang capres jokowi cawapresnya aja menang,-1
431,347553162,rt imjustdoney elzataher udah survei internalnya sulit menang capres jokowi cawapresnya aja menang,-1
432,-420327377,presiden jokowi kae yo nduwe masalalu ndut,0
433,-691320060,tribunnews orang yg waras menghindar jd presiden jk mental bangsa msh,-1
434,1995148317,indonesia maju presiden dahlan iskan wakil presiden jokowi penasehat kepresidenan farhat abbas,1
435,-2111448042,rt indonesia maju presiden dahlan iskan wakil presiden jokowi penasehat kepresidenan farhat abbas,1
436,1261147225,mantan wakil presiden jusuf kalla diundang mengikuti konvensi calon presiden partai demokrat calon peserta kon,1
437,-462714769,demokrat undang jusuf kalla ikuti konvensi capres mantan wakil presiden jusuf kalla diundang mengi auto tweet,1
438,-125943501,rt nataliawiliawi mantan wakil presiden jusuf kalla diundang mengikuti konvensi calon presiden partai demokrat cal,1
439,-1189620130,rt peoplesayabout demokrat undang jusuf kalla ikuti konvensi capres mantan wakil presiden jusuf kalla diundang mengikuti konvensi h,1
440,1529127523,capres tue rt randenjoe lihat iklannya capres wiranto tv tuwir sok gagah santiyustika,-1
441,-527554745,jk maju capres jk butuh kendaraan politik mustahil golkar partaigolkar hajriyanto pdemokrat,1
442,1697469526,maju capres mahfud ngaku perbaiki negara,0
443,-1243656209,klo jd capres arb mao dikemanain rt wenoto ajukan capres hehe rimanews golkar jk konvensi capres demokr,1
444,-2134231292,tuitjakarta rakernas pan bahas pencalonan presiden hatta rajasa jakarta tuit,-1
445,-1288568463,rakernas pan bahas pencalonan presiden hatta rajasa,-1
446,-1087142450,kondisi krismon staf khusus presiden dahlan tolol,0
447,-2063822126,tuitindonesia rakernas pan bahas pencalonan presiden hatta rajasa indonesia tuit,-1
448,668365897,lantas dgn capres prabowo yg jg memiliki usaha pertambangan batubara bisnis minyak,0
449,-1532575701,tlharysantoso sepakat psangan presiden,1
450,-704882443,newsupdate jokowi rakernas pan bahas pencalonan presiden hatta rajasa,-1
451,-595672488,konvensi capres partai demokrat menemui mantan wakil presiden jusuf kalla kediamannya jalan braw,1
452,-1555389338,rt konvensi capres partai demokrat menemui mantan wakil presiden jusuf kalla kediamannya jalan brawijaya jakarta,1
453,-656766505,konvensi capres partai demokrat menemui mantan wakil presiden jusuf kalla kediamannya jalan brawijaya jakarta selatan,1
454,744565539,gue thun sbyudhoyono nggk akn jdi presiden yng jdi presiden prabowo jokowi sbyudhoyono mbesarin perutnya aja,1
455,-94949744,rt gue thun sbyudhoyono nggk akn jdi presiden yng jdi presiden prabowo jokowi sbyudhoyono,1
456,-1739890629,trs jd jd mayat gue thun sbyudhoyono nggk akn jdi presiden yng jdi presiden prabowo jokowi,1
457,-1562961795,rt loveniey trs jd jd mayat gue thun sbyudhoyono nggk akn jdi presiden yng jdi presiden pr,0
458,1757650446,rt belombisamoveon banget mantan presiden megawati ga kalah sibuknya,0
459,530857490,gw rakyat indonesia jgn pendidikan kesehatan gratis yg serba gratis melulu capres arb,-1
460,-307286540,rt benahyar gw rakyat indonesia jgn pendidikan kesehatan gratis yg serba gratis melulu capres,-1
461,-2116930654,support sepenuhnya presiden pemimpin menderita menikmati,1
462,-2068517622,rt support sepenuhnya presiden pemimpin menderita menikmati,1
463,-1548805894,mun partai mah tetep golkar mun capres wiranto ameebadjingan asa hayang ka hanura bred ngahahahaa p,1
